appID,name,genres,categories,tags,short_description,true_label,predicted_label,is_error,error_type
728710,Trooper 1,['Action' 'Indie'],['Single-player' 'Family Sharing'],[],Trooper 1 Is a 3d Sidescroller You are a cyborg and you must stop the invasion of terrorists.,0,1,True,False Positive
802650,Russian Race,['Casual' 'Indie' 'Racing'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"You are playing for a usual rural Russian guy who decided to participate in the illegal races in the vastness of Russia, and you need to drive, collect vodka and avoid the police.",1,0,True,False Negative
1113940,Electronic Super Joy 2,['Indie'],['Single-player' 'Steam Achievements' 'Full controller support'],[],"Electronic Super Joy 2 is a brutally hard platformer, set in a world of brain-smashing electronic music. Run, jump, smash, &amp; slice your way through 55+ weird &amp; different levels, with giant monsters, swarming missiles &amp; secret areas.",1,0,True,False Negative
567690,Songs of Araiah: Re-Mastered Edition,['Adventure' 'Casual' 'Indie' 'RPG'],['Single-player' 'Steam Trading Cards' 'Family Sharing'],[],"Dive into a magical world in this remastered edition of the award-winning, kinetic, indie visual novel about a boy and his mistress, and witness a curious relationship unfold in the most unexpected of ways, now with updated graphics, visual effects and art!",0,1,True,False Positive
703050,iHUGU: I Hug You,['Casual'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Leaderboards' 'Family Sharing']",[],One hug can change the world. Hug once every creature you meet. Don’t forget anyone.,0,1,True,False Positive
2739350,OG Puzzlers: Winter 2K23,['Casual'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],OG Puzzlers: Winter 2K23 is an casual puzzel game with cute dog images. You have to assemble a single image from random generated indivdual pieces. Combine all of the smart singel frames into one big image and unlock the next level.,1,0,True,False Negative
2424820,The Adventures of LinShanHai - Chapter5:Three Trees,['Adventure' 'Indie'],['Single-player' 'Steam Cloud' 'Family Sharing'],[],A child goes missing after school and their whereabouts are unknown. The only clue is that the child had to walk through a forest to get home. The parents suspect that their child may have gotten lost in the forest.,1,0,True,False Negative
1219070,HexiHashi,['Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Stats' 'Steam Leaderboards'
 'Family Sharing']",[],A minimalistic puzzle game with beautiful piano music. Solve puzzles by placing light bridges between nodes on a triangular grid.,0,1,True,False Positive
1617900,Head 2 Head,['Action' 'Indie' 'RPG' 'Early Access'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen'
 'Partial Controller Support' 'Remote Play Together']",[],"Head 2 Head is a one of a kind fighting game experience. You fight through a gauntlet of enemies, using ALL HEAD JUTSU to prove that you are the best. Collect Skulls and Roguelike stat buffs each time you defeat an enemy to get further along the road to becoming the HEAD MASTER.",1,0,True,False Negative
1222060,千里の棋譜 ～現代将棋ミステリー～,['Adventure'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],「最強の名人は、どこに消えたのか？」 かつてない深さで勝負師の真実に迫る推理ミステリーADV,0,1,True,False Positive
3106150,El Conquista,['Action' 'Adventure' 'Indie' 'RPG' 'Strategy'],['Single-player' 'Family Sharing'],[],"A real time open world strategy game. Game consist of a massive overworld with many planets and dimensions. You play as a hero, discovering new lands even in the farthest reach of the galaxy through expedition and conquest. You can Make a family with children, who could be summoned in your wars!!",0,1,True,False Positive
532980,Thaumistry: In Charm's Way,['Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']",[],Thaumistry: In Charm's Way is an all-new comedy text adventure from award-winning Infocom and Legend Entertainment author Bob Bates.,0,1,True,False Positive
1193790,UNHERD,['Adventure' 'Indie' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Leaderboards']",[],You have 9 hours to find your way out and defeat The Unherd. Are you up for the challenge?,0,1,True,False Positive
982980,Project Aeronaut,['Action' 'Indie'],['Single-player' 'Tracked Controller Support' 'VR Only' 'Family Sharing'],[],Project Aeronaut is a VR superhero game about taking to the skies to face down hordes of deadly robots and drones. Train to be a superhero and rain down destruction from above!,0,1,True,False Positive
429360,Lupinball,['Action' 'Casual' 'Indie' 'Sports' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Cloud' 'Stats' 'Steam Leaderboards'
 'Remote Play Together' 'Family Sharing']",[],"Werewolves shooting fireballs at each other! Survive each round as it becomes more and more chaotic from everyone's fireballs bouncing around non-stop. Be the last wolf standing in this hilarious 2-4 player arcade deathmatch, local or online!",0,1,True,False Positive
1691290,Little adventure 2,['Adventure' 'Casual' 'Indie' 'RPG'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"Little adventure 2 is a sequel to the adventure 2D platform game set in a fantasy world full of dangers and adventures. You have to play as an assistant to the blacksmith named Ben and go on a fun adventure, but this time alone!",0,1,True,False Positive
1387010,Kings Town,['Casual' 'Indie' 'RPG' 'Strategy' 'Early Access'],['Single-player' 'Family Sharing'],[],Build up your own civilization in the time of kings and kingdoms. Become the manager of a little town and make it to a great city. Defend it from other kingdoms and destroy them.,0,1,True,False Positive
366010,Generic Space Shooter,['Action' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],"Welcome to an epic world of endless carnage, where you battle alien foes at lightning fast speeds, and engage in mind meltingly epic boss battles. Immerse yourself in a beautifully hand crafted world, with visually stunning top down graphics and unlimited action packed levels.",1,0,True,False Negative
1510800,The Great Plague Exodus,['Simulation' 'Strategy'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],The Year is 1665 and the Great Plague has struck London. Guide your family through the darkest period of English history as you flee across the country. Navigate 100s of random events that challenge your ethics and your drive to survive.,0,1,True,False Positive
785590,The Real Laser Ball,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Steam Leaderboards']",[],"A physics based, arcade, high score chaser with a progression system and a fetish for the 80’s. In The Real Laser Ball you’re a ball… with a laser.",0,1,True,False Positive
1883440,Child of Hope,['Indie' 'RPG'],['Single-player' 'Partial Controller Support' 'Family Sharing'],[],"In this old-school RPG, you are the Child of Hope.",1,0,True,False Negative
1451160,Bakumatsu Renka SHINSENGUMI,['Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Family Sharing']",[],"This is a romance game for women where you become the first female soldier in the Shinsengumi, fight alongside the other soldiers, and fall in love. Experience historical battles alongside the likes of Kondo, Hijikata, and Okita.",0,1,True,False Positive
867150,InFlux Redux,['Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'HDR available' 'Family Sharing']",[],"InFlux Redux is a high-def remake of the 2013 ball-rolling puzzler InFlux, built on a new engine with improved graphics and physics. Roll through a series of beautiful environments filled with elaborate, mind-bending puzzle structures.",0,1,True,False Positive
1839540,Grocket,['Adventure' 'Casual' 'Indie' 'Racing'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Shared/Split Screen Co-op'
 'Shared/Split Screen' 'Cross-Platform Multiplayer' 'Steam Achievements'
 'In-App Purchases' 'Partial Controller Support' 'Steam Cloud' 'Stats'
 'Steam Leaderboards' 'Remote Play Together' 'Family Sharing']",[],"Grocket is a minimalist, precision-based adventure and puzzle game. To survive in space, you not only have to escape numerous dangers, but also prove your skills at playing with and against other players.",0,1,True,False Positive
1983510,Extract Me,['Action' 'Casual' 'Indie'],['Single-player' 'Family Sharing'],[],"Omg zombies!! Wait!.. Not zombies?! But it's the apocalypse..?.. Oh, we're doing sewer mutants..! Is that a thing?.. I thought we were doing zombies.. no? oh... YAY SEWER MUTANTS!!",0,1,True,False Positive
857460,∀kashicforce,['Action' 'Indie'],"['Single-player' 'Multi-player' 'PvP' 'Shared/Split Screen PvP'
 'Shared/Split Screen' 'Partial Controller Support' 'Steam Cloud'
 'Remote Play Together' 'Family Sharing']",[],"∀kashicforce is a puzzle-game-like, rhythm-game-like game where you input commands to use moves like in a fighting game. The goal is to crush your opponent to a pulp with an immense amount of blocks.",0,1,True,False Positive
2291980,Pencil Plus: The Wrath of The Spankster,['Adventure' 'Free To Play' 'Indie'],['Single-player'],[],"Pencil Plus: The Wrath of the Spankster is an interactive novel style choose your own adventure game in which players take the role of Conner, a normal high school kid that gains a very unique super power: the ability to pull limitless pencils out of his pockets.",0,1,True,False Positive
2216830,The Jackbox Party Pack 10,['Casual' 'Indie' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Shared/Split Screen PvP' 'Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Partial Controller Support' 'Steam Cloud' 'Remote Play Together'
 'Family Sharing']",[],"Become a party legend! The celebrated franchise returns with epic drawing battles in Tee K.O. 2, chaotic type-offs in FixyText, time-travel trivia in Timejinx, hidden identity intrigue in Hypnotorious, and group music-making in Dodo Re Mi.",1,0,True,False Negative
537990,Heroine Anthem Zero -Sacrifice-,['Adventure' 'Indie' 'RPG'],"['Single-player' 'Steam Trading Cards' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"《Heroine Anthem Zero : Sacrifice》 is an epic fantasy 2D side-scrolling ARPG with Japanese voiceovers and support for 7 languages. In a world unforgiven by God, it is a story of sacrifice and survival ten years in the making. Come and enter a world of adventure from long ago.",0,1,True,False Positive
898090,立方杀阵（Cubic Kill Array）,['Action' 'Adventure' 'Indie' 'Strategy'],['Single-player' 'Family Sharing'],[],"Cubic Kill Array is a secret escape adventure game. In a large chamber of secrets on a mysterious planet, numerous cube rooms are randomly arranged into large cubes. Every room will randomly appear a variety of machine enemies and props. You need to find the randomly generated chamber of secrets exit.",0,1,True,False Positive
953840,Apollo 11 VR HD,['Adventure' 'Simulation'],"['Single-player' 'Tracked Controller Support' 'VR Supported'
 'Partial Controller Support' 'Family Sharing']",[],Apollo 11 VR HD is the story of the greatest journey ever taken by humankind. Now you get to experience this historic event through the eyes of those who lived through it.,1,0,True,False Negative
1338490,AFTERBLAST,['Action' 'Indie' 'Early Access'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Cloud'
 'Steam Leaderboards' 'Family Sharing']",[],"AFTERBLAST is a challenging FPS roguelite. Play SOLO or in CO-OP (1-4 players). Get stronger each run. Obtain powerful abilities, weapons and find a way to save your planet. Stand up against the Gods and defeat hordes of monsters!",0,1,True,False Positive
2956500,Magic City Detective: The Carnival Begins Collector's Edition,['Adventure' 'Casual'],['Single-player' 'Family Sharing'],[],"The clouds are gathering, and an evil spirit threatens the delicate balance. Only you can protect the secrets of the Others and resist the forces of evil!",1,0,True,False Negative
769690,Reading Simulator,['Indie' 'Simulation'],['Single-player' 'Family Sharing'],[],Read all the literary classics in this simulated library experience!,1,0,True,False Negative
1276390,Bloons TD Battles 2,['Action' 'Casual' 'Indie' 'Strategy' 'Free To Play'],['Multi-player' 'PvP' 'Online PvP' 'In-App Purchases'],[],"From the creators of Bloons TD6... Bloons TD Battles 2 is a brand new installment of the top-rated head-to-head tower defense game. Gather your Hero, choose your team of powerful Monkey Towers, and prepare to battle one on one against other players and relentless waves of Bloons!",0,1,True,False Positive
679960,Brain Crush,['Indie'],['Single-player' 'Steam Cloud' 'Family Sharing'],[],"Brain Crush is a mind, “strategy”, and fast thinking game in a world of 2D. Basically, the biggest goal of the game is to reach a blue portal looking a lot like the main character. The game might improve your real life reflexes and logic thinking as well. Jo tak!",0,1,True,False Positive
3026450,Deadly Days: Roadtrip,['Action' 'Indie' 'Early Access'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Custom Volume Controls' 'Playable without Timed Input' 'Stereo Sound'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']",[],"Loot, shoot, and mow down zombie hordes in this bullet heaven fever dream. Embark on a deadly roadtrip, fuel your bus, decide when to extract – and get that sweet inventory management kick when that new slot in your backpack fits just right.",0,1,True,False Positive
640210,Just One Line,['Adventure' 'Casual' 'Indie' 'RPG'],"['Single-player' 'Multi-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Steam Leaderboards'
 'Includes level editor']",[],"Just One Line is a fantasy RPG gamebook-like indie game heavily focused on choices and their consequences in which you may compete with other players in an interactive leaderboard. Create different Adventurers and embark on epic quests, unlocking new content for your next playthroughs or create and share your own adventures with the...",0,1,True,False Positive
849168,Shadow of the Tomb Raider: Definitive Edition,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Family Sharing']",[],"As Lara Croft races to save the world from a Maya apocalypse, she must become the Tomb Raider she is destined to be.",0,1,True,False Positive
371900,Pillar,['Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']",[],"Lost in an intimate snowy town, a palette of individuals are in search of a mysterious artifact said to bring great knowledge and understanding. Lead each character through their quest in this collection of minigames, each with unique personalities and challenges...",0,1,True,False Positive
2769990,Beacon of Havoc,['Simulation'],['Single-player' 'Family Sharing'],[],"Post-apocalyptic city builder, where you Build, Defend, and Thrive in a desolate landscape overrun by enemy attacks. Manage resources, production and manufacturing to expand your settlement.",0,1,True,False Positive
2050560,远征契约,"['Adventure' 'Casual' 'Free To Play' 'Massively Multiplayer' 'RPG'
 'Strategy']","['Single-player' 'Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op'
 'Online Co-op' 'In-App Purchases']",[],《远征契约》是一款经典回合制战略冒险游戏，融合角色扮演、武装冲突和王国管理元素，驾驭古代魔法，厉兵秣马、拓土开疆，铸就游吟诗人可万世传颂的帝国伟业！,0,1,True,False Positive
1590970,Woebegone Woods,['Casual' 'Indie' 'Strategy'],['Single-player' 'Family Sharing'],[],"Woebegone Woods is a casual worker placement game with a focus on relationship building. Enter the Woebegone Woods, a small, warm village in the middle of a cold and remote forest!",1,0,True,False Negative
2409500,Inspector Gadget - MAD Time Party,['Action' 'Adventure' 'Casual' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Shared/Split Screen Co-op'
 'Shared/Split Screen' 'Steam Achievements' 'Remote Play Together'
 'Family Sharing']",[],Go Go Gadget! Become the famous Inspector Gadget and have fun with your friends in this brand-new adventure!,0,1,True,False Positive
691240,Going Nowhere: The Dream,['Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Family Sharing']",[],"Loren's on a journey through an urban dreamscape, in search for a way to reunite with her long lost friend, Violet. Explore a story in the fray of space and time, where a heightened sense of adventure will lead to many curiosities.",0,1,True,False Positive
1764950,INQUIR P.T.,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Cloud' 'Stats'
 'Family Sharing']",[],"A post-apocalyptic story-based action adventure game. Fully customizable weapons and a high mobility character. Zombie horde mode and full of action, blood, brutality.",0,1,True,False Positive
1436920,Tandem: A Tale of Shadows,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",[],Tandem : A Tale of Shadows redefines the puzzle platformer genre with a unique gameplay and exceptional aesthetics. Help Emma and the teddy bear Fenton solve the mystery of the disappearance of the famous magician Thomas Kane.,0,1,True,False Positive
1239360,Genokids,['Action' 'Adventure' 'Indie' 'Early Access'],['Single-player' 'Full controller support' 'Steam Cloud' 'Family Sharing'],[],"A bizarre music band named Genokids is rocking one of their best concerts to date when The Infinite Empire of Zenodia decides to invade Earth and assimilate mankind, landing right on top of the band and ruining both their concert and mood.",0,1,True,False Positive
2119570,Panda Roll,['Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Family Sharing']",[],"Meet Pandara and Mulatta, the heroes who are looking forward to find the mighty Sun Bamboo, in order to cure Mulatta's mother. In this adventure you will control both at the same time, so that you can use their friendship and trust go through all the puzzles and difficulties to achieve their goals.",0,1,True,False Positive
606360,Mech Skeleton,['Action' 'Indie'],['Single-player' 'Tracked Controller Support' 'VR Only' 'Family Sharing'],[],Mech Skeleton is an HTC Vive game mixing intense first person shooter action with hide and seek stealth.,0,1,True,False Positive
424750,The BoX,['Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Family Sharing']",[],The BoX takes the speed of a beloved platformer of old and mixes it up with color based powers and adaptations. Here you will find a mystery only you can solve with complex challenges along the way to guide you in finding the answer. Use the 6 colors at your disposal to take on the treacherous BoX and find your way to freedom.,0,1,True,False Positive
449690,Fatal Fight,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Partial Controller Support' 'Family Sharing']",[],"The legendary “two click” fighting technique returns! Get ready for even more explosive martial action with lavish, detailed graphics, stunning special effects, diverse enemies and environments.",0,1,True,False Positive
412230,Infinitrap Classic: Ohio Jack and The Cup Of Eternity,['Action' 'Adventure' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Captions available' 'Steam Workshop' 'Steam Cloud'
 'Stats' 'Steam Leaderboards' 'Includes level editor']",[],InfiniTrap Classic is a fast paced puzzle game for hardcore players. (40 levels),0,1,True,False Positive
951100,The Adventures of Team Australia,['Indie' 'RPG'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],The Adventures Of Team Australia is a role-playing game in which you take control of Australia's favourite* ex-PM as he leads a band of conservative warriors in an insurgency against the filthy moderates who have taken control of the Liberal party.,0,1,True,False Positive
2848500,Dream Escape,['Adventure' 'Indie' 'Strategy'],['Single-player' 'Family Sharing'],[],"It's a first-person adventure game that's not terribly scary. Players will be thrown into a variety of frightening scenarios, trying to find clues and avoid deadly traps in order to escape the dream alive.",1,0,True,False Negative
341570,Throbax TD,['Action' 'Indie' 'RPG' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards']",[],"Throbax TD is the 'Tower Defense' game you are looking for: Help Ughlar fight his way through 50 levels, buy over 100 upgrades and get all of the 50+ achievements.",0,1,True,False Positive
1070410,Nevrosa: Primal Ritual,['Action' 'Adventure' 'Indie' 'RPG'],"['Single-player' 'Steam Achievements' 'Tracked Controller Support'
 'VR Only' 'Captions available' 'Family Sharing']",[],"Primal Ritual is an Action Adventure Open World game built exclusively for VR. Explore uncharted Mist World, fight unknown creatures and reveal dark secrets that hide in these unexplored lands. Stunning graphics, epic fights, rich and twisted story in unique steampunk word.",0,1,True,False Positive
546330,SPACE MOUSE 35th Anniversary edition,['Action' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Leaderboards' 'Family Sharing']",[],"Guide Alice, cat astronaut extraordinaire, to the top of the building without being caught by the vicious Space Mice. The original version of this vertically-scrolling maze game was released in September 1981 for the PC-8001. It was designed by Takanari Suzuki, Japan’s first star game creator.",0,1,True,False Positive
574160,Senko no Ronde 2,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Remote Play Together' 'Family Sharing']",[],"Senko no Ronde 2 is a fast-paced one-on-one action game offering an eclectic mix of the shooting and fighting genres in a mech-filled bullet ballet played out in space! And with Zuntata alumnus Yasuhisa Watanabe on board, you can expect a superb soundtrack too.",0,1,True,False Positive
2553180,Mazepocalypse,['Action' 'Indie'],"['Single-player' 'Multi-player' 'Co-op' 'Shared/Split Screen Co-op'
 'Shared/Split Screen' 'Steam Achievements' 'Full controller support'
 'Steam Leaderboards' 'Remote Play Together' 'Family Sharing']",[],"Choose your character and shoot through zombies in this retro dot-collecting maze arcade game for 1-4 players! Featuring multiple ways to play, tackle one of the game's 6 unique scenarios in Campaign mode, or shoot for the hi-score in Arcade mode!",1,0,True,False Negative
1978890,Cartographer,['Action' 'Adventure' 'Casual' 'Indie' 'RPG'],['Single-player' 'Family Sharing'],[],"Cartographer is a turn-based game, where you decide how the world map looks. Build the map to build the world! The combat system is very simple and each enemy has its own attack pattern, which you can learn and exploit to defeat them in glorious turn-based battle!",1,0,True,False Negative
655940,Elo Hell,['Action' 'Adventure' 'Indie' 'Strategy'],['Single-player' 'Steam Cloud'],[],"Elo Hell is a one-of-a-kind game that employs a 3 part user experience: Play the narrative, play the minigames, climb in Echo Star. You ain't never played a game like this.",0,1,True,False Positive
3028000,Joy Life 4,['Casual' 'Indie' 'RPG' 'Simulation'],['Single-player' 'Steam Achievements' 'Steam Cloud' 'Family Sharing'],[],"Joy Life 4 is a card flipping game that tests memory. In the game, you need to flip the cards to find two cards with the same picture to eliminate them. If the cards are not consistent, the cards will not change. If they are the same picture, they will be eliminated.",0,1,True,False Positive
1492510,Intelligence Operation,['Action' 'Adventure'],['Single-player' 'Family Sharing'],[],"Intelligence Operation is a War GameAs an Intelligence Operation, as an elite soldier in a highly trained special operations unit, your unique skills in the art of tracking, target detection, surveillance and firing accuracy will bring mission success.",0,1,True,False Positive
2107030,Block Fortress 2,['Action' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Includes level editor' 'Family Sharing']",[],"Choose a planet, build your fortress, and prepare for war. Arm yourself with powerful weapons, deploy troops, and defend your stronghold against relentless attacks. In this action-packed block-builder, survival is earned, and only the strongest will remain.",0,1,True,False Positive
879410,Let's Go There And Wander Nowhere,['Indie'],['Single-player' 'Steam Achievements'],[],Going home isn't easy.,0,1,True,False Positive
1713310,League of Felt Tanks: Together,['Action' 'Casual' 'Indie' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Family Sharing']",[],'League of Felt Tanks: Together' is an online multiplayer game. Exhilarating PVP modes and engaging COOP gameplay that fosters camaraderie! Experience the best of classic tank warfare gaming in a cute felt world!,0,1,True,False Positive
672280,Gates of Horn and Ivory,['Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']",[],Gates of Horn and Ivory is a psychologic 2D puzzle platformer game for PC that offers you one possible theory of our world – of our existence.,0,1,True,False Positive
799620,Grim Wanderings,['Indie' 'RPG' 'Strategy'],['Single-player' 'Family Sharing'],[],Oldschool turn-based roguelike rpg,0,1,True,False Positive
1047480,Miner Lou,['Indie' 'RPG' 'Strategy' 'Free To Play'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Stereo Sound' 'Steam Cloud' 'Stats'
 'Steam Leaderboards']",[],Mine and combine gems for your defenses. Play Arcade Mode and accompany Lou on a journey to save the Star Babies.,1,0,True,False Negative
1960330,Alchemia: Creatio Ex Nihilo,['Adventure' 'Indie' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Cloud' 'Remote Play Together'
 'Family Sharing']",[],"Alchemia is a turn-based strategy roguelike with a hint of puzzle. You'll collect alchemical reagents, building your own personalized combat satchel, and combine them into magical recipes, unique to each run, to battle against outlandish foes.",0,1,True,False Positive
2353320,N+1：New life for unemployed youth！,['Indie' 'RPG' 'Simulation'],['Single-player' 'Family Sharing'],[],"This is an independent game of magical realism that attempts to break the barriers between virtuality and reality and find the meaning of human life in a meaningless, repetitive, boring and obscure life.",0,1,True,False Positive
610940,iStorm,['Action'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'In-App Purchases' 'Partial Controller Support']",[],"50 Kinds of Air or Land Vehicles: more than 10 upgradable vehicle trees; multiple helicopters such as Apache, K50, Mi35; various tanks including T90, M1A1, etc. Vehicles from three Countries: the United States, Russia, Germany.",0,1,True,False Positive
723450,Dragon Hunt,['Casual' 'Indie' 'Simulation'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],"DRAGON HUNT is a classic bricks destroying game, where to win a level you need to destroy the so called dragon stones (yellow and red bricks)",0,1,True,False Positive
3344410,Homelessvania,['Action' 'Casual' 'Indie'],['Single-player' 'Full controller support' 'Family Sharing'],[],Fight for your rights as a homeless person in this mini Metroidvania SPEEDRUNNER.,1,0,True,False Negative
1339180,Xoo: Xeno Xafari,['Casual' 'RPG' 'Simulation'],['Single-player' 'Full controller support' 'Family Sharing'],[],"Xoo: Xeno Xafari is a new style of collecting RPG. Wander a beautiful, deserted island and search for alien creatures!",0,1,True,False Positive
598030,REVOLT 1917,['Action' 'Adventure' 'Indie'],['Single-player' 'Family Sharing'],[],REVOLT 1917 is an indie first person shooter set in the World War I Middle East inspired by the works of T.E. Lawrence.,1,0,True,False Negative
712260,Feast Your Eyes,['Adventure' 'Indie'],"['Single-player' 'Partial Controller Support' 'Steam Cloud'
 'Family Sharing']",[],"A surreal and quiet horror tale about a murderous little marshmallow who's escaped death row. A mysterious plague that makes people stare at dirt... Creepy love letters trying to win your affection... You may have closed your eyes, but now it's time to feast.",0,1,True,False Positive
399240,XNemesis,['Action' 'Indie'],"['Single-player' 'Multi-player' 'PvP' 'Shared/Split Screen PvP' 'Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Steam Trading Cards' 'Steam Workshop' 'Partial Controller Support'
 'Stats' 'Includes level editor' 'Remote Play Together']",[],"XNemesis is a 2D shooter SandBox game, it is a package that contains fully featured levels, Level Designer Software that allows you to create/modify levels and Assets Pack(s) as ready Templates to use in your levels if you don't have/want to use your own images/animations.",0,1,True,False Positive
1559790,SLASH OF BULLET,['Action' 'Casual' 'Indie' 'Sports'],"['Single-player' 'Steam Achievements' 'Tracked Controller Support'
 'VR Only' 'Steam Cloud' 'Steam Leaderboards' 'Family Sharing']",[],An exhilarating VR game with a new sensation where you take down many enemy robots with sword slashes.,1,0,True,False Negative
676680,Mircron Wars XR,['Action' 'Casual' 'Indie'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Family Sharing']",[],"Is an easy to play arcade space shooter, with an endless area to play in and countless Enemies to destroy. There are 18 ships to unlock and play as. Many different enemies to blast away at. Boss ships. HD graphics. Awesome Music. Lots of Weapons to blast away at the enemy ships with.",0,1,True,False Positive
1946300,Masks Of Deception,['Casual' 'Indie' 'Free To Play' 'Early Access'],['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'],[],"Masks of Deception is a 6 player horror game where you must use teamwork, equipment, and sensing abilities to identify then exorcize the demon in your group... otherwise the demon will slay you first.",1,0,True,False Negative
356800,Choice of the Petal Throne,['Indie' 'RPG'],"['Single-player' 'Steam Achievements' 'Captions available' 'Steam Cloud'
 'Family Sharing']",[],"In the Empire of the Petal Throne™, will you find glory, or a knife in your back? A world where South American, Middle Eastern, and Indian cultures collide!",0,1,True,False Positive
2146170,Baten Kaitos I & II HD Remaster,['RPG'],"['Single-player' 'Steam Achievements' 'Partial Controller Support'
 'Steam Cloud' 'Family Sharing']",[],"Baten Kaitos: Eternal Wings and the Lost Ocean and Baten Kaitos Origins are now on Steam with improved graphics and new features to aid game progression, making them even easier to play!",0,1,True,False Positive
740520,Mystery Tales: The Twilight World Collector's Edition,['Adventure' 'Casual'],['Single-player' 'Steam Achievements' 'Family Sharing'],[],A stay at a peaceful hotel turns into a nightmare when a witch from the Twilight World takes your daughter!,0,1,True,False Positive
